"ID" "RNA_Stat" "RNA_P" "RIBO_Stat" "RIBO_P"
"ENSG00000204574" 2.4327826162595 0.059174 4.74054382746213 0.021372
"ENSG00000033050" 0.509662801915198 0.228342 3.0498223303891 0.053472
"ENSG00000161204" 2.04119495978546 0.076124 5.33986726839021 0.015192
"ENSG00000160179" 34.3527834923745 0 15.0734561160285 0.000102
"ENSG00000144827" 2.41480311771309 0.059584 0.102560029300001 0.407112
"ENSG00000106077" 1.14534903152345 0.138788 0 1
"ENSG00000100997" 13.7377493521799 0.000106 1.5988425041711 0.126474
"ENSG00000139826" 0 1 0.202767232622534 0.3584
"ENSG00000114779" 10.313119846456 0.000768 2.90543043997863 0.05788
"ENSG00000204427" 3.45557922988179 0.031918 0.627150821666351 0.244714
"ENSG00000140526" 22.594132739975 0 3.18815956491682 0.049654
"ENSG00000158201" 23.380197790418 0 12.7585957739841 0.00035
"ENSG00000100439" 13.3610024571373 0.000132 7.12509034773035 0.006094
"ENSG00000011198" 8.29376028900038 0.002198 10.1866272752204 0.001298
"ENSG00000163686" 30.684859690418 0 6.98100158966631 0.006608
"ENSG00000127220" 18.8232373655855 1.6e-05 1.60463821131581 0.125978
"ENSG00000136754" 20.8886040435891 0 9.08239154789139 0.002286
"ENSG00000138443" 8.66903951221819 0.00186 3.69811623495505 0.037922
"ENSG00000108798" 8.94199301730283 0.001482 0.924983701258448 0.196518
"ENSG00000097007" 37.5609665989614 0 2.29417691085317 0.083374
"ENSG00000143322" 29.133429621789 0 0.0325550499982619 0.460288
"ENSG00000159842" 32.8039813397445 0 6.98454623492495 0.006756
"ENSG00000146386" 42.8627970686293 0 0.194439337514702 0.363064
"ENSG00000146109" 3.69758841415044 0.027796 0 1
"ENSG00000114626" 10.4616202620008 0.00069 2.93943352059194 0.056852
"ENSG00000166016" 31.6802803842959 0 19.349929335804 2e-05
"ENSG00000005189" 10.6625547974952 0.000624 9.15062393026583 0.00216
"ENSG00000219545" 1.46206738877569 0.110478 0.777598921106588 0.218974
"ENSG00000218739" 21.3071115948959 0 1.548894691242 0.130074
"ENSG00000214194" 6.12969023822049 0.006964 0 1
"ENSG00000060971" 11.6631891869201 0.000374 0.0494851509842036 0.44326
"ENSG00000167315" 13.2601085796721 0.000144 5.83026402782594 0.01218
"ENSG00000132142" 8.47391628490104 0.001896 10.6270320990486 0.00112
"ENSG00000111271" 17.326187833861 2.4e-05 6.87699335168243 0.007138
"ENSG00000240303" 12.621125914797 0.00025 5.12310876180312 0.017446
"ENSG00000151498" 12.4883853099394 0.00023 10.7210885368899 0.001052
"ENSG00000177646" 4.18760886441337 0.020872 1.16428549597699 0.166574
"ENSG00000117054" 22.6653766146609 0 20.4373285166318 1.2e-05
"ENSG00000122971" 34.2535635210847 0 13.870124496242 0.000204
"ENSG00000196177" 22.4468119877396 0 13.8318878400323 0.00024
"ENSG00000072778" 0 1 0.349118817680235 0.310334
"ENSG00000072818" 5.70203133193726 0.009132 1.62680322735639 0.124226
"ENSG00000114331" 19.9783673244441 6e-06 0.0160780977166866 0.479574
"ENSG00000131584" 0.653365168192607 0.201866 0.175271340704839 0.369722
"ENSG00000075239" 2.61029720570708 0.05313 14.7836002252163 0.000114
"ENSG00000120437" 7.19479641458035 0.003992 9.45494484042997 0.001952
"ENSG00000182827" 7.4068210404029 0.003626 5.65448650805775 0.01336
"ENSG00000181513" 0.804617097967686 0.177784 0.447342325408684 0.283678
"ENSG00000107897" 21.7973019090089 2e-06 0.504030677625213 0.270714
"ENSG00000135847" 2.18209221601442 0.06908 0 1
"ENSG00000102977" 5.61562812849041 0.00934 0 1
"ENSG00000177076" 7.85110303775294 0.002636 0 1
"ENSG00000078124" 4.26693898738377 0.02018 0 1
"ENSG00000100813" 4.33628431117636 0.019396 1.61804327307635 0.124568
"ENSG00000131473" 5.20278464698663 0.011862 7.69500610120026 0.004458
"ENSG00000196636" 0.692761979359126 0.194752 1.06008688653287 0.179694
"ENSG00000122729" 55.5946501910321 0 14.3973820525042 0.000204
"ENSG00000100412" 4.6431786132418 0.016566 9.33651113723016 0.002068
"ENSG00000112304" 17.9194685552214 1.4e-05 0 1
"ENSG00000119673" 37.7240454956182 0 7.81067185461173 0.004422
"ENSG00000177465" 25.9690829222026 0 12.7934601658227 0.000332
"ENSG00000097021" 0.214965399408996 0.305664 0.929924789106259 0.196408
"ENSG00000101473" 18.4683267227864 8e-06 0.857279559253108 0.20684
"ENSG00000123130" 38.3219902418287 0 25.3920348193115 0
"ENSG00000161533" 3.47628865398986 0.031878 4.86294390256428 0.020086
"ENSG00000087008" 23.6525715284438 0 4.15677538724407 0.029382
"ENSG00000143727" 17.859046475038 1.6e-05 0 1
"ENSG00000134575" 28.235784983761 0 20.9161263316759 4e-06
"ENSG00000102575" 15.9788035269494 5.6e-05 12.3001079211224 0.00048
"ENSG00000162836" 53.460626444181 0 11.1558110819416 0.000792
"ENSG00000167107" 16.9882071520771 2e-05 5.47418581057782 0.014482
"ENSG00000176715" 0.234599882456472 0.299838 3.06725789971509 0.0528
"ENSG00000151726" 24.1069495625408 2e-06 15.5019407811631 9.8e-05
"ENSG00000123983" 19.6818709668933 1.2e-05 8.71983448570828 0.002816
"ENSG00000068366" 50.5128315803313 0 18.4064356644974 2e-05
"ENSG00000197142" 13.6423923662567 0.000144 5.63690170057775 0.013268
"ENSG00000005187" 74.9365700104365 0 37.9084171846151 0
"ENSG00000154930" 20.3001684415853 4e-06 3.07663966999674 0.053198
"ENSG00000131069" 44.1257105682661 0 27.0827105535106 0
"ENSG00000107796" 41.8276487686 0 6.13014608984795 0.010222
"ENSG00000075624" 3.62212282239376 0.028904 2.73121353070215 0.063788
"ENSG00000184009" 6.89992279522258 0.004636 0.143082917420088 0.386256
"ENSG00000136518" 3.82026449510089 0.025716 2.61465547996958 0.069
"ENSG00000072110" 70.1868071313755 0 52.9873714198043 0
"ENSG00000130402" 23.5306157929828 0 2.59785506330829 0.069316
"ENSG00000131966" 3.76479288721784 0.026922 0 1
"ENSG00000138107" 19.1965799229399 1.4e-05 11.5119094196213 0.000742
"ENSG00000115073" 0.797148406161121 0.178732 17.173883571286 5.4e-05
"ENSG00000138071" 0 1 2.84728027919325 0.0598
"ENSG00000115091" 4.67997021832684 0.01621 0.305218823946028 0.322988
"ENSG00000133627" 11.7978646690759 0.00035 17.3594886570067 3.4e-05
"ENSG00000101442" 3.3766749531382 0.033284 4.04334776841831 0.030956
"ENSG00000075089" 10.2706574915186 0.000808 2.66186079845927 0.067222
"ENSG00000113812" 21.6022058912976 2e-06 2.43031212512272 0.076632
"ENSG00000132744" 6.66662301864352 0.005298 14.7671973118718 0.000132
"ENSG00000119640" 5.05641869219183 0.012762 6.98142540151456 0.006702
"ENSG00000170634" 18.8492348327827 1e-05 9.6309988527123 0.001776
"ENSG00000196839" 51.106039783176 0 14.1944938711833 0.000192
"ENSG00000168803" 6.60940358022406 0.005672 0.584731424272888 0.252558
"ENSG00000137845" 3.72348550947257 0.027116 1.51561642396483 0.132644
"ENSG00000143537" 27.2943892192619 0 5.00552149273679 0.01878
"ENSG00000151694" 6.22354092904712 0.006734 0 1
"ENSG00000135074" 60.6332184726357 0 26.7424766033168 0
"ENSG00000008277" 60.3463253659308 0 0.00274280468521226 0.509848
"ENSG00000151651" 1.71339297699461 0.093756 16.2380807543553 8.8e-05
"ENSG00000168615" 1.42130636723076 0.114196 0 1
"ENSG00000151388" 58.277111262863 0 6.41594152413396 0.00889
"ENSG00000105963" 18.4612011719293 1e-05 10.2140046166213 0.001304
"ENSG00000160710" 21.621491004824 2e-06 13.1750737661653 0.000296
"ENSG00000185736" 30.7850741783956 0 4.12685604786043 0.029532
"ENSG00000065457" 13.3887618355897 0.000148 4.8788766124738 0.019778
"ENSG00000189007" 12.7182205750962 0.000286 2.03491166965121 0.096578
"ENSG00000213638" 7.73856475950889 0.00305 0 1
"ENSG00000063761" 2.75352637088849 0.048686 6.01046550566409 0.01107
"ENSG00000133597" 8.60067226513856 0.001882 2.132066745995 0.091314
"ENSG00000163050" 15.3122548030046 3.8e-05 0.136796138751482 0.38792
"ENSG00000123815" 0.595407093470939 0.212226 0.0166730199885308 0.47713
"ENSG00000173137" 2.46813892250166 0.05742 0 1
"ENSG00000138031" 25.7861993449009 0 3.01822393625924 0.054454
"ENSG00000121281" 5.39842025800812 0.010758 3.57875699656311 0.039918
"ENSG00000087274" 4.36141398118897 0.019188 16.1829420419753 7.8e-05
"ENSG00000148700" 18.372070311942 1.6e-05 6.89532857709828 0.006836
"ENSG00000197894" 7.61024508545734 0.003238 3.80997457024875 0.035262
"ENSG00000182551" 13.4281123072247 0.00015 5.54524731266383 0.01398
"ENSG00000159346" 1.84757072999513 0.085952 11.2638408413109 0.00076
"ENSG00000006831" 8.15478367159556 0.002392 2.05868699710345 0.09494
"ENSG00000156110" 10.4715651915528 0.000694 3.58463263577858 0.040094
"ENSG00000101126" 11.4658098256096 0.000414 0.319760922641048 0.319428
"ENSG00000101544" 12.3966590003613 0.000318 0 1
"ENSG00000181915" 3.26180375137571 0.035672 2.79379656189516 0.061968
"ENSG00000159322" 6.61014330594642 0.005628 0.0981099135764936 0.409366
"ENSG00000144843" 30.9120961786292 0 0 1
"ENSG00000116863" 2.16930211601642 0.070336 0.835495773449161 0.21014
"ENSG00000170222" 2.09111900102256 0.073336 5.66822992554335 0.013218
"ENSG00000173020" 22.1906507122259 4e-06 7.58271413530864 0.00476
"ENSG00000100077" 36.6436368120171 0 1.67054359986808 0.12037
"ENSG00000130706" 2.30436582666991 0.063744 5.86872895889123 0.01194
"ENSG00000239900" 11.8597301519187 0.000376 1.28094327998427 0.154102
"ENSG00000035687" 0 1 6.03490789789414 0.010498
"ENSG00000139154" 21.899436605411 2e-06 6.3255393891549 0.009306
"ENSG00000181026" 3.83731334292885 0.025756 2.43235185915438 0.07571
"ENSG00000104964" 0.376647793138744 0.258002 6.27440582489449 0.009528
"ENSG00000169129" 49.2278599320466 0 26.7206902799048 0
"ENSG00000172493" 11.1734854723287 0.000544 0.311923406296238 0.320686
"ENSG00000072364" 16.8365723829186 3.6e-05 2.08221472915677 0.094406
"ENSG00000141385" 3.17626354752575 0.037914 0.244984783452473 0.342852
"ENSG00000183077" 30.1758583750348 0 4.35845600273365 0.026274
"ENSG00000119844" 6.96512129651828 0.004476 12.7894911985317 0.000378
"ENSG00000038002" 26.8584072659985 0 4.72495189736098 0.021588
"ENSG00000135439" 16.4511417545184 3.2e-05 0 1
"ENSG00000133612" 13.1781292798041 0.000178 0.481308094926053 0.276382
"ENSG00000084693" 22.9436443479442 0 4.43485076822128 0.02525
"ENSG00000173744" 15.3943697885478 7e-05 9.21133562801157 0.002188
"ENSG00000106351" 18.6481218005044 6e-06 18.3058725533908 2.2e-05
"ENSG00000164252" 0.801735569349972 0.178614 0 1
"ENSG00000006530" 2.95874897459796 0.042668 12.1060835403405 0.000522
"ENSG00000162688" 8.02907494765296 0.00251 0.658729994564126 0.238256
"ENSG00000116771" 23.8403257193247 0 13.8632689427124 0.000202
"ENSG00000204310" 0 1 3.62194981159211 0.039382
"ENSG00000169692" 18.9321217840799 8e-06 15.0700335965363 0.00015
"ENSG00000160216" 8.80696587275378 0.001654 1.69509484159971 0.118174
"ENSG00000026652" 47.7194835626009 0 4.51500135829076 0.023944
"ENSG00000155189" 30.1182121445234 0 14.5814107873742 0.00015
"ENSG00000158669" 7.29507078477248 0.003762 2.16692219008308 0.089146
"ENSG00000138678" 58.7995553248887 0 19.4639429431296 1.8e-05
"ENSG00000018510" 0.115504182142146 0.34999 9.3760163621867 0.001978
"ENSG00000188157" 25.7101359212317 0 30.2845486521072 0
"ENSG00000135049" 9.83750904834515 0.001022 1.10067095410357 0.173608
"ENSG00000177674" 28.4087896455428 0 9.88894867201734 0.001592
"ENSG00000175309" 2.48325325379933 0.05665 2.68631913920825 0.065936
"ENSG00000153207" 1.68990545888843 0.095338 4.55098921046314 0.023662
"ENSG00000101444" 14.0222901077928 0.000138 0.0387117081178019 0.453018
"ENSG00000168710" 6.70096357871737 0.005382 6.71058604646355 0.00738
"ENSG00000158467" 15.3455507263533 4e-05 11.491087196078 0.000802
"ENSG00000135541" 17.1743178355757 1.6e-05 2.20187926293552 0.087612
"ENSG00000124942" 42.1817338171496 0 20.3208118143 8e-06
"ENSG00000106546" 26.2239251320384 0 19.9318614774634 1.4e-05
"ENSG00000063438" 23.6432661059899 2e-06 12.0626436522593 0.00057
"ENSG00000100591" 7.56927097741004 0.00331 0.907164528103593 0.199188
"ENSG00000111732" 34.8859617526777 0 18.9793446656444 1e-05
"ENSG00000186063" 16.7536340650796 2e-05 0.534792698407273 0.263168
"ENSG00000204472" 34.5784178196846 0 19.3378986922885 8e-06
"ENSG00000156709" 1.70346341980192 0.094096 8.36145342157113 0.003198
"ENSG00000042286" 24.8947476884953 0 8.00647163188063 0.004054
"ENSG00000146416" 36.5835415130162 0 9.96700757070735 0.001454
"ENSG00000112297" 64.8286965914806 0 24.6344508111397 0
"ENSG00000163568" 25.7042130867152 0 12.9485427652185 0.000296
"ENSG00000164022" 12.5167746665786 0.000284 4.7551733223394 0.02107
"ENSG00000106305" 1.13803312056287 0.139406 0 1
"ENSG00000110711" 10.5280046434929 0.00069 7.34858108307514 0.005362
"ENSG00000004455" 13.7801804527811 0.00013 0.891932181015854 0.200882
"ENSG00000147853" 27.7976609758789 0 3.51489545258974 0.040982
"ENSG00000162433" 34.2444499497146 0 22.1452764578397 2e-06
"ENSG00000121057" 1.11460083878893 0.14083 0.00311442634290415 0.505918
"ENSG00000108599" 0 1 0 1
"ENSG00000023516" 22.0309572593566 6e-06 4.26209352706488 0.028068
"ENSG00000170776" 8.02827289385996 0.00243 25.3986846782879 2e-06
"ENSG00000197976" 14.8359468639082 7.2e-05 3.17481525306999 0.050044
"ENSG00000179841" 20.4476505160525 1e-05 6.10566766535236 0.01033
"ENSG00000105127" 15.1988361623611 5.2e-05 12.3021782518166 0.000458
"ENSG00000011243" 6.69802516244773 0.005256 10.5573103382472 0.001124
"ENSG00000127914" 0 1 0.0564052531120893 0.438646
"ENSG00000155085" 21.9102798517426 0 7.51789379092833 0.00515
"ENSG00000166452" 13.8649067350221 0.000114 23.039310490923 4e-06
"ENSG00000174574" 6.00100266165188 0.007654 3.42562089100361 0.043512
"ENSG00000135334" 4.89267803584822 0.01409 8.51906362064356 0.002962
"ENSG00000106948" 11.7777868032669 0.000356 0.532242844180438 0.265372
"ENSG00000117448" 30.7026646004501 0 4.91329022236021 0.019212
"ENSG00000085662" 2.38451202138388 0.060298 3.49465228537182 0.04188
"ENSG00000053371" 0 1 5.19669892019276 0.016944
"ENSG00000142208" 18.7381763313566 1e-05 2.35862314890662 0.080428
"ENSG00000204673" 2.82114654585362 0.046572 0.619266452082051 0.245658
"ENSG00000105221" 2.66794429197017 0.051526 8.90376245997976 0.002468
"ENSG00000117020" 31.3292255498632 0 5.0910604959345 0.017768
"ENSG00000166971" 0.654518623165252 0.201828 0.0590640280108339 0.435016
"ENSG00000248458" 0 1 2.88960492722654 0.058822
"ENSG00000213121" 0 1 1.34247172023451 0.149694
"ENSG00000231360" 1.65568144878971 0.098004 3.10429454988985 0.052334
"ENSG00000148218" 15.4702643530068 4e-05 2.06457022825005 0.09449
"ENSG00000023330" 20.0195205200602 8e-06 3.6035924057278 0.039262
"ENSG00000170017" 12.7370971879846 0.000206 18.6425583033807 2.8e-05
"ENSG00000161618" 11.9894074135335 0.000374 0 1
"ENSG00000059573" 16.8323106231043 3e-05 2.71266249241379 0.065284
"ENSG00000137124" 12.3861042612867 0.000244 15.9925188417416 9.4e-05
"ENSG00000136010" 68.9294274754976 0 25.7573262413042 2e-06
"ENSG00000111275" 17.7247273938678 2e-05 27.0526964375958 0
"ENSG00000072210" 3.0380037307164 0.040832 13.3330397370466 0.000268
"ENSG00000159423" 2.02342338625131 0.07703 0.647305897869344 0.241132
"ENSG00000112294" 37.7431676619445 0 9.03158521573463 0.00233
"ENSG00000119711" 5.35906220531362 0.01078 4.2827090259464 0.027558
"ENSG00000164904" 35.1771717227677 0 41.5121089512761 0
"ENSG00000143149" 15.261576928165 7e-05 10.5446511451488 0.001078
"ENSG00000149925" 0.975432176481746 0.157046 0.0351913362310157 0.456232
"ENSG00000109107" 0.220027634928556 0.305156 2.47554785825585 0.073902
"ENSG00000033011" 8.20515569591839 0.00229 0.437681726003738 0.286826
"ENSG00000139133" 2.54971532514407 0.055318 0 1
"ENSG00000175548" 1.79123550637183 0.089218 0.0219995535355118 0.471936
"ENSG00000253710" 6.30169888662269 0.006594 5.24040494301795 0.016294
"ENSG00000182858" 7.89342867420535 0.002794 0.12093183277614 0.397154
"ENSG00000101901" 15.611041549145 5e-05 25.6173712729485 0
"ENSG00000172339" 22.2800199469867 2e-06 3.56318030280666 0.040476
"ENSG00000119523" 31.3992520272102 0 7.17280342603371 0.005988
"ENSG00000214160" 5.1648010363822 0.011792 0 1
"ENSG00000120697" 7.96251506080525 0.00262 5.36410293240705 0.015338
"ENSG00000088035" 2.68469084368311 0.050476 4.6179507031341 0.022634
"ENSG00000159063" 20.7556986850384 4e-06 11.2734828191011 0.000812
"ENSG00000100601" 6.0906057495585 0.007342 0.0403483443079189 0.451106
"ENSG00000189046" 0.394553211520439 0.2546 0.616595732889159 0.246252
"ENSG00000166199" 13.451099528714 0.000154 3.57894825110315 0.040066
"ENSG00000160993" 1.32291492857738 0.1219 0 1
"ENSG00000091542" 7.8821903380995 0.002842 3.57238884877355 0.0405
"ENSG00000239382" 0.967555929536857 0.156434 0 1
"ENSG00000125652" 0 1 0 1
"ENSG00000137760" 0 1 6.26315222063197 0.00942
"ENSG00000116127" 10.3384884297409 0.000732 15.3926352001777 0.000128
"ENSG00000012779" 28.583961004932 0 17.2289199024289 4.2e-05
"ENSG00000132965" 40.1450635453141 0 26.9130280153293 0
"ENSG00000073331" 15.9635974894551 4.8e-05 7.77838109605392 0.004274
"ENSG00000198796" 34.1092624852149 0 13.1178883272095 0.00032
"ENSG00000003393" 40.3521213291928 0 11.7200938140778 0.000574
"ENSG00000183684" 7.52660747147327 0.003344 0.746133132997187 0.224244
"ENSG00000242110" 25.1843560825558 2e-06 18.7364520973949 1.6e-05
"ENSG00000110497" 12.9207584399201 0.000206 0 1
"ENSG00000123505" 2.79616528606071 0.047124 8.02393034737806 0.003964
"ENSG00000162066" 5.26922873523207 0.011488 2.20191482079364 0.087684
"ENSG00000159461" 16.3150949776162 4.2e-05 19.3766363431152 8e-06
"ENSG00000160593" 48.7386736733427 0 22.88733554551 2e-06
"ENSG00000101935" 7.35115153125824 0.003556 0.240867727466188 0.344208
"ENSG00000144233" 7.26206617218692 0.00376 7.77155250676647 0.004612
"ENSG00000151743" 2.35726339023484 0.062224 0.0464378158020509 0.445812
"ENSG00000126016" 31.0634143450505 0 27.1304562888457 0
"ENSG00000166025" 74.8153674822604 0 47.0628238488826 0
"ENSG00000116337" 19.1017659551552 6e-06 4.43726345590121 0.025042
"ENSG00000133805" 42.9147195540273 0 35.7780341520337 0
"ENSG00000196704" 39.7347721224125 0 5.12644157509098 0.01746
"ENSG00000153107" 3.2611712525244 0.03593 10.0729842428997 0.001452
"ENSG00000164162" 0 1 0.278726585097566 0.330134
"ENSG00000141552" 8.79685899891106 0.001722 1.29579188659204 0.153002
"ENSG00000129055" 2.13882123267748 0.071388 0 1
"ENSG00000110200" 28.8520040081063 0 1.1782542534292 0.16499
"ENSG00000166295" 8.4549117587424 0.00198 2.58461960744309 0.07004
"ENSG00000176248" 10.1750344280264 0.000774 1.3794301814096 0.144802
"ENSG00000053900" 4.89384431459865 0.01445 2.423102727155 0.076456
"ENSG00000089053" 26.8475149187433 0 4.12288473256539 0.030038
"ENSG00000196510" 9.99949075900072 0.000886 0.875920382323873 0.203894
"ENSG00000214274" 3.17828955612708 0.0379 9.42124592503669 0.001924
"ENSG00000013523" 9.98195014853903 0.000914 1.7973625288458 0.111444
"ENSG00000174606" 4.1366575490636 0.021456 5.67764831363137 0.01284
"ENSG00000130812" 5.70511923823598 0.008786 6.54472747016556 0.008212
"ENSG00000029534" 52.3918870081525 0 38.2889896541618 0
"ENSG00000145362" 22.4929139609172 0 14.8875566450107 0.000146
"ENSG00000185722" 36.3297149722659 0 4.38981217720552 0.025696
"ENSG00000154122" 42.5921709930674 0 5.48968562111269 0.014272
"ENSG00000001629" 16.3745869375865 3.6e-05 0 1
"ENSG00000160117" 29.8732278982955 0 1.14483708610548 0.168996
"ENSG00000176915" 21.3743195977588 4e-06 6.94427221040284 0.006736
"ENSG00000144504" 20.9498741930021 2e-06 7.08521374027799 0.006312
"ENSG00000164331" 9.06218634234776 0.001376 0 1
"ENSG00000088448" 6.67740978883482 0.005566 0.222765352805716 0.351304
"ENSG00000167522" 3.43346510900204 0.032338 5.01541738926397 0.018784
"ENSG00000101745" 0.579466339361829 0.214232 1.57703882454334 0.128338
"ENSG00000076513" 15.8757405199445 3.6e-05 15.3413631515351 0.000116
"ENSG00000118454" 1.43421487278938 0.113054 4.42731841280635 0.025102
"ENSG00000172932" 7.16881800701033 0.004098 1.0334484412904 0.182764
"ENSG00000134461" 11.5482526301495 0.000422 2.26330063959745 0.08453
"ENSG00000132466" 15.7608449940021 5e-05 9.24446339394791 0.002012
"ENSG00000107890" 16.030901961307 3.6e-05 0.464375567608251 0.27816
"ENSG00000105186" 22.1328319589886 2e-06 2.52894703064707 0.071792
"ENSG00000206560" 2.15825830333547 0.070032 0.826751023559616 0.21005
"ENSG00000133302" 5.92667464469011 0.008046 0 1
"ENSG00000164236" 11.9441737494697 0.000344 5.9898028014369 0.011422
"ENSG00000135976" 5.11885558665837 0.012422 3.21941890880661 0.048762
"ENSG00000174501" 7.31445990371931 0.003844 10.6881182128054 0.00103
"ENSG00000186352" 12.197562358816 0.000274 4.21215315253862 0.027854
"ENSG00000213337" 0.292172722283794 0.280428 0.103307106617489 0.40729
"ENSG00000154945" 4.88319632940254 0.01388 0 1
"ENSG00000137494" 2.66308942441195 0.051684 7.01455212271451 0.006668
"ENSG00000065413" 19.2340610649273 1e-05 1.05254420564549 0.179852
"ENSG00000186106" 0.223314490739874 0.3037 2.32721760001535 0.080538
"ENSG00000168876" 0.0584218889081569 0.385202 0.806981801879616 0.213466
"ENSG00000151458" 36.5404008091561 0 22.7285660204057 4e-06
"ENSG00000139645" 48.1413069486096 0 12.3478385140181 0.000502
"ENSG00000100124" 13.2082268639052 0.000186 0 1
"ENSG00000064999" 29.2279559914054 0 1.64787831576988 0.12225
"ENSG00000168096" 2.69561759738114 0.050464 9.51575595091206 0.001878
"ENSG00000163516" 9.04741089537472 0.001482 0.680520200610459 0.235602
"ENSG00000011426" 0.164521776022113 0.326378 0.84620629387539 0.207974
"ENSG00000160746" 81.19509346678 0 44.18423922453 0
"ENSG00000171714" 60.2472894674067 0 24.6275286121954 0
"ENSG00000177119" 30.0035738729786 0 2.06640270447007 0.094696
"ENSG00000074855" 3.33891219133745 0.034148 0 1
"ENSG00000185101" 13.4914500795522 0.00014 19.5535024368765 1.4e-05
"ENSG00000140350" 22.1552721910706 0 0.00185843108182127 0.511652
"ENSG00000143401" 14.8729293889299 7.2e-05 0 1
"ENSG00000163297" 17.0099885108624 3.4e-05 3.54600527687891 0.040976
"ENSG00000135046" 54.6605006878648 0 55.2197463324842 0
"ENSG00000122359" 30.9275601167458 0 36.8338953320443 0
"ENSG00000182718" 17.4350823390175 1.2e-05 22.6970584429706 2e-06
"ENSG00000196975" 67.0088291846123 0 30.4546738404787 0
"ENSG00000164111" 72.1308211066002 0 23.0519500055531 2e-06
"ENSG00000197043" 46.0983844002379 0 10.1865932877866 0.001346
"ENSG00000138279" 19.7533360770038 6e-06 2.35568694745337 0.07999
"ENSG00000138660" 27.5602870781349 0 1.48848198985578 0.134896
"ENSG00000100280" 25.6691749499097 0 7.27662072698121 0.00577
"ENSG00000166747" 13.5461064884496 0.000138 3.92502788048269 0.032754
"ENSG00000213983" 1.77629042823199 0.089334 3.1606206622541 0.050782
"ENSG00000072958" 11.2236945836212 0.000472 0.596260996287384 0.25141
"ENSG00000106367" 9.60796205380228 0.001128 6.16505340779418 0.009792
"ENSG00000182287" 15.2464234925205 5.6e-05 8.10101202761189 0.003822
"ENSG00000152056" 25.8044457689523 0 4.78332196391693 0.021196
"ENSG00000196961" 8.78008672121352 0.001798 1.46144120454856 0.137442
"ENSG00000183020" 0 1 6.04566304232204 0.010866
"ENSG00000006125" 14.6260221383895 7.2e-05 14.6937585905744 0.000162
"ENSG00000161203" 0 1 8.65855204814729 0.002834
"ENSG00000042753" 3.46028574301136 0.031806 2.10746285227835 0.09271
"ENSG00000132842" 3.64299492893378 0.02897 0 1
"ENSG00000065000" 13.5031552802891 0.000158 2.26420754941304 0.083814
"ENSG00000185009" 4.92228661480066 0.013768 0 1
"ENSG00000070718" 9.24537237945287 0.00146 16.5514496980145 5.8e-05
"ENSG00000177879" 10.2965537234344 0.000754 4.88434578651045 0.019762
"ENSG00000157823" 13.4185807771834 0.00017 0.331190109507219 0.314432
"ENSG00000134262" 6.73826812143911 0.00512 0.607403296304959 0.248496
"ENSG00000081014" 4.01352205788601 0.023256 8.17774461220371 0.003626
"ENSG00000221838" 32.0335374315733 0 5.07067020807569 0.018148
