"ID" "RNA_Stat" "RNA_P" "RIBO_Stat" "RIBO_P"
"ENSG00000163686" 30.684859690418 0 6.98100158966631 1
"ENSG00000127220" 18.8232373655855 0.109008 1.60463821131581 1
"ENSG00000136754" 20.8886040435891 0 9.08239154789139 1
"ENSG00000138443" 8.66903951221819 1 3.69811623495505 1
"ENSG00000108798" 8.94199301730283 1 0.924983701258448 1
"ENSG00000097007" 37.5609665989614 0 2.29417691085317 1
"ENSG00000143322" 29.133429621789 0 0.0325550499982619 1
"ENSG00000159842" 32.8039813397445 0 6.98454623492495 1
"ENSG00000146386" 42.8627970686293 0 0.194439337514702 1
"ENSG00000146109" 3.69758841415044 1 0 1
"ENSG00000114626" 10.4616202620008 1 2.93943352059194 1
"ENSG00000166016" 31.6802803842959 0 19.349929335804 0.17508
"ENSG00000005189" 10.6625547974952 1 9.15062393026583 1
"ENSG00000219545" 1.46206738877569 1 0.777598921106588 1
"ENSG00000218739" 21.3071115948959 0 1.548894691242 1
"ENSG00000214194" 6.12969023822049 1 0 1
"ENSG00000060971" 11.6631891869201 1 0.0494851509842036 1
"ENSG00000167315" 13.2601085796721 0.84528 5.83026402782594 1
"ENSG00000132142" 8.47391628490104 1 10.6270320990486 1
"ENSG00000111271" 17.326187833861 0.15948 6.87699335168243 1
"ENSG00000240303" 12.621125914797 1 5.12310876180312 1
"ENSG00000151498" 12.4883853099394 1 10.7210885368899 1
"ENSG00000177646" 4.18760886441337 1 1.16428549597699 1
"ENSG00000117054" 22.6653766146609 0 20.4373285166318 0.106044
"ENSG00000122971" 34.2535635210847 0 13.870124496242 1
"ENSG00000196177" 22.4468119877396 0 13.8318878400323 1
"ENSG00000072778" 0 1 0.349118817680235 1
"ENSG00000072818" 5.70203133193726 1 1.62680322735639 1
"ENSG00000114331" 19.9783673244441 0.043128 0.0160780977166866 1
"ENSG00000131584" 0.653365168192607 1 0.175271340704839 1
"ENSG00000075239" 2.61029720570708 1 14.7836002252163 0.958854
"ENSG00000120437" 7.19479641458035 1 9.45494484042997 1
"ENSG00000182827" 7.4068210404029 1 5.65448650805775 1
"ENSG00000181513" 0.804617097967686 1 0.447342325408684 1
"ENSG00000107897" 21.7973019090089 0.015174 0.504030677625213 1
"ENSG00000135847" 2.18209221601442 1 0 1
"ENSG00000102977" 5.61562812849041 1 0 1
"ENSG00000177076" 7.85110303775294 1 0 1
"ENSG00000078124" 4.26693898738377 1 0 1
"ENSG00000100813" 4.33628431117636 1 1.61804327307635 1
"ENSG00000131473" 5.20278464698663 1 7.69500610120026 1
"ENSG00000196636" 0.692761979359126 1 1.06008688653287 1
"ENSG00000122729" 55.5946501910321 0 14.3973820525042 1
"ENSG00000100412" 4.6431786132418 1 9.33651113723016 1
"ENSG00000112304" 17.9194685552214 0.096082 0 1
"ENSG00000119673" 37.7240454956182 0 7.81067185461173 1
"ENSG00000177465" 25.9690829222026 0 12.7934601658227 1
"ENSG00000097021" 0.214965399408996 1 0.929924789106259 1
"ENSG00000101473" 18.4683267227864 0.05656 0.857279559253108 1
"ENSG00000123130" 38.3219902418287 0 25.3920348193115 0
"ENSG00000161533" 3.47628865398986 1 4.86294390256428 1
"ENSG00000087008" 23.6525715284438 0 4.15677538724407 1
"ENSG00000143727" 17.859046475038 0.109008 0 1
"ENSG00000134575" 28.235784983761 0 20.9161263316759 0.036024
"ENSG00000102575" 15.9788035269494 0.351512 12.3001079211224 1
"ENSG00000162836" 53.460626444181 0 11.1558110819416 1
"ENSG00000167107" 16.9882071520771 0.13452 5.47418581057782 1
"ENSG00000176715" 0.234599882456472 1 3.06725789971509 1
"ENSG00000151726" 24.1069495625408 0.015174 15.5019407811631 0.828002
"ENSG00000123983" 19.6818709668933 0.083076 8.71983448570828 1
"ENSG00000068366" 50.5128315803313 0 18.4064356644974 0.17508
"ENSG00000197142" 13.6423923662567 0.84528 5.63690170057775 1
"ENSG00000005187" 74.9365700104365 0 37.9084171846151 0
"ENSG00000154930" 20.3001684415853 0.029328 3.07663966999674 1
"ENSG00000131069" 44.1257105682661 0 27.0827105535106 0
"ENSG00000107796" 41.8276487686 0 6.13014608984795 1
"ENSG00000075624" 3.62212282239376 1 2.73121353070215 1
"ENSG00000184009" 6.89992279522258 1 0.143082917420088 1
"ENSG00000136518" 3.82026449510089 1 2.61465547996958 1
"ENSG00000072110" 70.1868071313755 0 52.9873714198043 0
"ENSG00000130402" 23.5306157929828 0 2.59785506330829 1
"ENSG00000131966" 3.76479288721784 1 0 1
"ENSG00000138107" 19.1965799229399 0.096082 11.5119094196213 1
"ENSG00000115073" 0.797148406161121 1 17.173883571286 0.463266
"ENSG00000138071" 0 1 2.84728027919325 1
"ENSG00000115091" 4.67997021832684 1 0.305218823946028 1
"ENSG00000133627" 11.7978646690759 1 17.3594886570067 0.294644
"ENSG00000101442" 3.3766749531382 1 4.04334776841831 1
"ENSG00000075089" 10.2706574915186 1 2.66186079845927 1
"ENSG00000113812" 21.6022058912976 0.015174 2.43031212512272 1
"ENSG00000132744" 6.66662301864352 1 14.7671973118718 1
"ENSG00000119640" 5.05641869219183 1 6.98142540151456 1
"ENSG00000170634" 18.8492348327827 0.06995 9.6309988527123 1
"ENSG00000196839" 51.106039783176 0 14.1944938711833 1
"ENSG00000168803" 6.60940358022406 1 0.584731424272888 1
"ENSG00000137845" 3.72348550947257 1 1.51561642396483 1
"ENSG00000143537" 27.2943892192619 0 5.00552149273679 1
"ENSG00000151694" 6.22354092904712 1 0 1
"ENSG00000135074" 60.6332184726357 0 26.7424766033168 0
"ENSG00000008277" 60.3463253659308 0 0.00274280468521226 1
"ENSG00000151651" 1.71339297699461 1 16.2380807543553 0.7458
"ENSG00000168615" 1.42130636723076 1 0 1
"ENSG00000151388" 58.277111262863 0 6.41594152413396 1
"ENSG00000105963" 18.4612011719293 0.06995 10.2140046166213 1
"ENSG00000160710" 21.621491004824 0.015174 13.1750737661653 1
"ENSG00000185736" 30.7850741783956 0 4.12685604786043 1
"ENSG00000065457" 13.3887618355897 0.865652 4.8788766124738 1
"ENSG00000189007" 12.7182205750962 1 2.03491166965121 1
"ENSG00000213638" 7.73856475950889 1 0 1
"ENSG00000063761" 2.75352637088849 1 6.01046550566409 1
"ENSG00000133597" 8.60067226513856 1 2.132066745995 1
"ENSG00000163050" 15.3122548030046 0.244758 0.136796138751482 1
"ENSG00000123815" 0.595407093470939 1 0.0166730199885308 1
"ENSG00000173137" 2.46813892250166 1 0 1
"ENSG00000138031" 25.7861993449009 0 3.01822393625924 1
"ENSG00000121281" 5.39842025800812 1 3.57875699656311 1
"ENSG00000087274" 4.36141398118897 1 16.1829420419753 0.662922
"ENSG00000148700" 18.372070311942 0.109008 6.89532857709828 1
"ENSG00000197894" 7.61024508545734 1 3.80997457024875 1
"ENSG00000182551" 13.4281123072247 0.87585 5.54524731266383 1
"ENSG00000159346" 1.84757072999513 1 11.2638408413109 1
"ENSG00000006831" 8.15478367159556 1 2.05868699710345 1
"ENSG00000156110" 10.4715651915528 1 3.58463263577858 1
"ENSG00000101126" 11.4658098256096 1 0.319760922641048 1
"ENSG00000101544" 12.3966590003613 1 0 1
"ENSG00000181915" 3.26180375137571 1 2.79379656189516 1
"ENSG00000159322" 6.61014330594642 1 0.0981099135764936 1
"ENSG00000144843" 30.9120961786292 0 0 1
"ENSG00000116863" 2.16930211601642 1 0.835495773449161 1
"ENSG00000170222" 2.09111900102256 1 5.66822992554335 1
"ENSG00000173020" 22.1906507122259 0.029328 7.58271413530864 1
"ENSG00000100077" 36.6436368120171 0 1.67054359986808 1
"ENSG00000130706" 2.30436582666991 1 5.86872895889123 1
"ENSG00000239900" 11.8597301519187 1 1.28094327998427 1
"ENSG00000035687" 0 1 6.03490789789414 1
"ENSG00000139154" 21.899436605411 0.015174 6.3255393891549 1
"ENSG00000181026" 3.83731334292885 1 2.43235185915438 1
"ENSG00000104964" 0.376647793138744 1 6.27440582489449 1
"ENSG00000169129" 49.2278599320466 0 26.7206902799048 0
"ENSG00000172493" 11.1734854723287 1 0.311923406296238 1
"ENSG00000072364" 16.8365723829186 0.232992 2.08221472915677 1
"ENSG00000141385" 3.17626354752575 1 0.244984783452473 1
"ENSG00000183077" 30.1758583750348 0 4.35845600273365 1
"ENSG00000119844" 6.96512129651828 1 12.7894911985317 1
"ENSG00000038002" 26.8584072659985 0 4.72495189736098 1
"ENSG00000135439" 16.4511417545184 0.208768 0 1
"ENSG00000133612" 13.1781292798041 1 0.481308094926053 1
"ENSG00000084693" 22.9436443479442 0 4.43485076822128 1
"ENSG00000173744" 15.3943697885478 0.43211 9.21133562801157 1
"ENSG00000106351" 18.6481218005044 0.043128 18.3058725533908 0.192258
"ENSG00000164252" 0.801735569349972 1 0 1
"ENSG00000006530" 2.95874897459796 1 12.1060835403405 1
"ENSG00000162688" 8.02907494765296 1 0.658729994564126 1
"ENSG00000116771" 23.8403257193247 0 13.8632689427124 1
"ENSG00000204310" 0 1 3.62194981159211 1
"ENSG00000169692" 18.9321217840799 0.05656 15.0700335965363 1
"ENSG00000160216" 8.80696587275378 1 1.69509484159971 1
"ENSG00000026652" 47.7194835626009 0 4.51500135829076 1
"ENSG00000155189" 30.1182121445234 0 14.5814107873742 1
"ENSG00000158669" 7.29507078477248 1 2.16692219008308 1
"ENSG00000138678" 58.7995553248887 0 19.4639429431296 0.157932
"ENSG00000018510" 0.115504182142146 1 9.3760163621867 1
"ENSG00000188157" 25.7101359212317 0 30.2845486521072 0
"ENSG00000135049" 9.83750904834515 1 1.10067095410357 1
"ENSG00000177674" 28.4087896455428 0 9.88894867201734 1
"ENSG00000175309" 2.48325325379933 1 2.68631913920825 1
"ENSG00000153207" 1.68990545888843 1 4.55098921046314 1
"ENSG00000101444" 14.0222901077928 0.81282 0.0387117081178019 1
"ENSG00000168710" 6.70096357871737 1 6.71058604646355 1
"ENSG00000158467" 15.3455507263533 0.2568 11.491087196078 1
"ENSG00000135541" 17.1743178355757 0.109008 2.20187926293552 1
"ENSG00000124942" 42.1817338171496 0 20.3208118143 0.07124
"ENSG00000106546" 26.2239251320384 0 19.9318614774634 0.12341
"ENSG00000063438" 23.6432661059899 0.015174 12.0626436522593 1
"ENSG00000100591" 7.56927097741004 1 0.907164528103593 1
"ENSG00000111732" 34.8859617526777 0 18.9793446656444 0.08868
"ENSG00000186063" 16.7536340650796 0.13452 0.534792698407273 1
"ENSG00000204472" 34.5784178196846 0 19.3378986922885 0.07124
"ENSG00000156709" 1.70346341980192 1 8.36145342157113 1
"ENSG00000042286" 24.8947476884953 0 8.00647163188063 1
"ENSG00000146416" 36.5835415130162 0 9.96700757070735 1
"ENSG00000112297" 64.8286965914806 0 24.6344508111397 0
"ENSG00000163568" 25.7042130867152 0 12.9485427652185 1
"ENSG00000164022" 12.5167746665786 1 4.7551733223394 1
"ENSG00000106305" 1.13803312056287 1 0 1
"ENSG00000110711" 10.5280046434929 1 7.34858108307514 1
"ENSG00000004455" 13.7801804527811 0.7696 0.891932181015854 1
"ENSG00000147853" 27.7976609758789 0 3.51489545258974 1
"ENSG00000162433" 34.2444499497146 0 22.1452764578397 0.018248
"ENSG00000121057" 1.11460083878893 1 0.00311442634290415 1
"ENSG00000108599" 0 1 0 1
"ENSG00000023516" 22.0309572593566 0.043128 4.26209352706488 1
"ENSG00000170776" 8.02827289385996 1 25.3986846782879 0.018248
"ENSG00000197976" 14.8359468639082 0.443592 3.17481525306999 1
"ENSG00000179841" 20.4476505160525 0.06995 6.10566766535236 1
"ENSG00000105127" 15.1988361623611 0.327808 12.3021782518166 1
"ENSG00000011243" 6.69802516244773 1 10.5573103382472 1
"ENSG00000127914" 0 1 0.0564052531120893 1
"ENSG00000155085" 21.9102798517426 0 7.51789379092833 1
"ENSG00000166452" 13.8649067350221 0.681948 23.039310490923 0.036024
"ENSG00000174574" 6.00100266165188 1 3.42562089100361 1
"ENSG00000135334" 4.89267803584822 1 8.51906362064356 1
"ENSG00000106948" 11.7777868032669 1 0.532242844180438 1
"ENSG00000117448" 30.7026646004501 0 4.91329022236021 1
"ENSG00000085662" 2.38451202138388 1 3.49465228537182 1
"ENSG00000053371" 0 1 5.19669892019276 1
"ENSG00000142208" 18.7381763313566 0.06995 2.35862314890662 1
"ENSG00000204673" 2.82114654585362 1 0.619266452082051 1
"ENSG00000105221" 2.66794429197017 1 8.90376245997976 1
"ENSG00000117020" 31.3292255498632 0 5.0910604959345 1
"ENSG00000166971" 0.654518623165252 1 0.0590640280108339 1
"ENSG00000248458" 0 1 2.88960492722654 1
"ENSG00000213121" 0 1 1.34247172023451 1
"ENSG00000231360" 1.65568144878971 1 3.10429454988985 1
"ENSG00000148218" 15.4702643530068 0.2568 2.06457022825005 1
"ENSG00000023330" 20.0195205200602 0.05656 3.6035924057278 1
"ENSG00000170017" 12.7370971879846 1 18.6425583033807 0.243488
"ENSG00000161618" 11.9894074135335 1 0 1
"ENSG00000059573" 16.8323106231043 0.19662 2.71266249241379 1
"ENSG00000137124" 12.3861042612867 1 15.9925188417416 0.795334
"ENSG00000136010" 68.9294274754976 0 25.7573262413042 0.018248
"ENSG00000111275" 17.7247273938678 0.13452 27.0526964375958 0
"ENSG00000072210" 3.0380037307164 1 13.3330397370466 1
"ENSG00000159423" 2.02342338625131 1 0.647305897869344 1
"ENSG00000112294" 37.7431676619445 0 9.03158521573463 1
"ENSG00000119711" 5.35906220531362 1 4.2827090259464 1
"ENSG00000164904" 35.1771717227677 0 41.5121089512761 0
"ENSG00000143149" 15.261576928165 0.43211 10.5446511451488 1
"ENSG00000149925" 0.975432176481746 1 0.0351913362310157 1
"ENSG00000109107" 0.220027634928556 1 2.47554785825585 1
"ENSG00000033011" 8.20515569591839 1 0.437681726003738 1
"ENSG00000139133" 2.54971532514407 1 0 1
"ENSG00000175548" 1.79123550637183 1 0.0219995535355118 1
"ENSG00000253710" 6.30169888662269 1 5.24040494301795 1
"ENSG00000182858" 7.89342867420535 1 0.12093183277614 1
"ENSG00000101901" 15.611041549145 0.3162 25.6173712729485 0
"ENSG00000172339" 22.2800199469867 0.015174 3.56318030280666 1
"ENSG00000119523" 31.3992520272102 0 7.17280342603371 1
"ENSG00000214160" 5.1648010363822 1 0 1
"ENSG00000120697" 7.96251506080525 1 5.36410293240705 1
"ENSG00000088035" 2.68469084368311 1 4.6179507031341 1
"ENSG00000159063" 20.7556986850384 0.029328 11.2734828191011 1
"ENSG00000100601" 6.0906057495585 1 0.0403483443079189 1
"ENSG00000189046" 0.394553211520439 1 0.616595732889159 1
"ENSG00000166199" 13.451099528714 0.897204 3.57894825110315 1
"ENSG00000160993" 1.32291492857738 1 0 1
"ENSG00000091542" 7.8821903380995 1 3.57238884877355 1
"ENSG00000239382" 0.967555929536857 1 0 1
"ENSG00000125652" 0 1 0 1
"ENSG00000137760" 0 1 6.26315222063197 1
"ENSG00000116127" 10.3384884297409 1 15.3926352001777 1
"ENSG00000012779" 28.583961004932 0 17.2289199024289 0.362166
"ENSG00000132965" 40.1450635453141 0 26.9130280153293 0
"ENSG00000073331" 15.9635974894551 0.304464 7.77838109605392 1
"ENSG00000198796" 34.1092624852149 0 13.1178883272095 1
"ENSG00000003393" 40.3521213291928 0 11.7200938140778 1
"ENSG00000183684" 7.52660747147327 1 0.746133132997187 1
"ENSG00000242110" 25.1843560825558 0.015174 18.7364520973949 0.14064
"ENSG00000110497" 12.9207584399201 1 0 1
"ENSG00000123505" 2.79616528606071 1 8.02393034737806 1
"ENSG00000162066" 5.26922873523207 1 2.20191482079364 1
"ENSG00000159461" 16.3150949776162 0.26901 19.3766363431152 0.07124
"ENSG00000160593" 48.7386736733427 0 22.88733554551 0.018248
"ENSG00000101935" 7.35115153125824 1 0.240867727466188 1
"ENSG00000144233" 7.26206617218692 1 7.77155250676647 1
"ENSG00000151743" 2.35726339023484 1 0.0464378158020509 1
"ENSG00000126016" 31.0634143450505 0 27.1304562888457 0
"ENSG00000166025" 74.8153674822604 0 47.0628238488826 0
"ENSG00000116337" 19.1017659551552 0.043128 4.43726345590121 1
"ENSG00000133805" 42.9147195540273 0 35.7780341520337 0
"ENSG00000196704" 39.7347721224125 0 5.12644157509098 1
"ENSG00000153107" 3.2611712525244 1 10.0729842428997 1
"ENSG00000164162" 0 1 0.278726585097566 1
"ENSG00000141552" 8.79685899891106 1 1.29579188659204 1
"ENSG00000129055" 2.13882123267748 1 0 1
"ENSG00000110200" 28.8520040081063 0 1.1782542534292 1
"ENSG00000166295" 8.4549117587424 1 2.58461960744309 1
"ENSG00000176248" 10.1750344280264 1 1.3794301814096 1
"ENSG00000053900" 4.89384431459865 1 2.423102727155 1
"ENSG00000089053" 26.8475149187433 0 4.12288473256539 1
"ENSG00000196510" 9.99949075900072 1 0.875920382323873 1
"ENSG00000214274" 3.17828955612708 1 9.42124592503669 1
"ENSG00000013523" 9.98195014853903 1 1.7973625288458 1
"ENSG00000174606" 4.1366575490636 1 5.67764831363137 1
"ENSG00000130812" 5.70511923823598 1 6.54472747016556 1
"ENSG00000029534" 52.3918870081525 0 38.2889896541618 0
"ENSG00000145362" 22.4929139609172 0 14.8875566450107 1
"ENSG00000185722" 36.3297149722659 0 4.38981217720552 1
"ENSG00000154122" 42.5921709930674 0 5.48968562111269 1
"ENSG00000001629" 16.3745869375865 0.232992 0 1
"ENSG00000160117" 29.8732278982955 0 1.14483708610548 1
"ENSG00000176915" 21.3743195977588 0.029328 6.94427221040284 1
"ENSG00000144504" 20.9498741930021 0.015174 7.08521374027799 1
"ENSG00000164331" 9.06218634234776 1 0 1
"ENSG00000088448" 6.67740978883482 1 0.222765352805716 1
"ENSG00000167522" 3.43346510900204 1 5.01541738926397 1
"ENSG00000101745" 0.579466339361829 1 1.57703882454334 1
"ENSG00000076513" 15.8757405199445 0.232992 15.3413631515351 0.975444
"ENSG00000118454" 1.43421487278938 1 4.42731841280635 1
"ENSG00000172932" 7.16881800701033 1 1.0334484412904 1
"ENSG00000134461" 11.5482526301495 1 2.26330063959745 1
"ENSG00000132466" 15.7608449940021 0.3162 9.24446339394791 1
"ENSG00000107890" 16.030901961307 0.232992 0.464375567608251 1
"ENSG00000105186" 22.1328319589886 0.015174 2.52894703064707 1
"ENSG00000206560" 2.15825830333547 1 0.826751023559616 1
"ENSG00000133302" 5.92667464469011 1 0 1
"ENSG00000164236" 11.9441737494697 1 5.9898028014369 1
"ENSG00000135976" 5.11885558665837 1 3.21941890880661 1
"ENSG00000174501" 7.31445990371931 1 10.6881182128054 1
"ENSG00000186352" 12.197562358816 1 4.21215315253862 1
"ENSG00000213337" 0.292172722283794 1 0.103307106617489 1
"ENSG00000154945" 4.88319632940254 1 0 1
"ENSG00000137494" 2.66308942441195 1 7.01455212271451 1
"ENSG00000065413" 19.2340610649273 0.06995 1.05254420564549 1
"ENSG00000186106" 0.223314490739874 1 2.32721760001535 1
"ENSG00000168876" 0.0584218889081569 1 0.806981801879616 1
"ENSG00000151458" 36.5404008091561 0 22.7285660204057 0.036024
"ENSG00000139645" 48.1413069486096 0 12.3478385140181 1
"ENSG00000100124" 13.2082268639052 1 0 1
"ENSG00000064999" 29.2279559914054 0 1.64787831576988 1
"ENSG00000168096" 2.69561759738114 1 9.51575595091206 1
"ENSG00000163516" 9.04741089537472 1 0.680520200610459 1
"ENSG00000011426" 0.164521776022113 1 0.84620629387539 1
"ENSG00000160746" 81.19509346678 0 44.18423922453 0
"ENSG00000171714" 60.2472894674067 0 24.6275286121954 0
"ENSG00000177119" 30.0035738729786 0 2.06640270447007 1
"ENSG00000074855" 3.33891219133745 1 0 1
"ENSG00000185101" 13.4914500795522 0.82362 19.5535024368765 0.12341
"ENSG00000140350" 22.1552721910706 0 0.00185843108182127 1
"ENSG00000143401" 14.8729293889299 0.443592 0 1
"ENSG00000163297" 17.0099885108624 0.221136 3.54600527687891 1
"ENSG00000135046" 54.6605006878648 0 55.2197463324842 0
"ENSG00000122359" 30.9275601167458 0 36.8338953320443 0
"ENSG00000182718" 17.4350823390175 0.083076 22.6970584429706 0.018248
"ENSG00000196975" 67.0088291846123 0 30.4546738404787 0
"ENSG00000164111" 72.1308211066002 0 23.0519500055531 0.018248
"ENSG00000197043" 46.0983844002379 0 10.1865932877866 1
"ENSG00000138279" 19.7533360770038 0.043128 2.35568694745337 1
"ENSG00000138660" 27.5602870781349 0 1.48848198985578 1
"ENSG00000100280" 25.6691749499097 0 7.27662072698121 1
"ENSG00000166747" 13.5461064884496 0.81282 3.92502788048269 1
"ENSG00000213983" 1.77629042823199 1 3.1606206622541 1
"ENSG00000072958" 11.2236945836212 1 0.596260996287384 1
"ENSG00000106367" 9.60796205380228 1 6.16505340779418 1
"ENSG00000182287" 15.2464234925205 0.351512 8.10101202761189 1
"ENSG00000152056" 25.8044457689523 0 4.78332196391693 1
"ENSG00000196961" 8.78008672121352 1 1.46144120454856 1
"ENSG00000183020" 0 1 6.04566304232204 1
"ENSG00000006125" 14.6260221383895 0.443592 14.6937585905744 1
"ENSG00000161203" 0 1 8.65855204814729 1
"ENSG00000042753" 3.46028574301136 1 2.10746285227835 1
"ENSG00000132842" 3.64299492893378 1 0 1
"ENSG00000065000" 13.5031552802891 0.91877 2.26420754941304 1
"ENSG00000185009" 4.92228661480066 1 0 1
"ENSG00000070718" 9.24537237945287 1 16.5514496980145 0.496596
"ENSG00000177879" 10.2965537234344 1 4.88434578651045 1
"ENSG00000157823" 13.4185807771834 0.98022 0.331190109507219 1
"ENSG00000134262" 6.73826812143911 1 0.607403296304959 1
"ENSG00000081014" 4.01352205788601 1 8.17774461220371 1
"ENSG00000221838" 32.0335374315733 0 5.07067020807569 1
"ENSG00000100478" 0.797136950406724 1 0.520290104362289 1
"ENSG00000254470" 3.12263576892427 1 0 1
"ENSG00000053770" 5.92548411005956 1 3.4907668234826 1
"ENSG00000125843" 5.29577356466379 1 0 1
"ENSG00000242802" 4.29869585739323 1 11.2627233195369 1
"ENSG00000120868" 18.0519388764936 0.06995 4.01897971142663 1
"ENSG00000011132" 1.56172600067595 1 0.0640547217718392 1
"ENSG00000077420" 5.33567204121303 1 17.0751818061789 0.4298
"ENSG00000163697" 33.5291375307667 0 23.9937637187525 0.018248
"ENSG00000113108" 2.25062990818573 1 4.14012232238257 1
"ENSG00000134982" 5.63450845430206 1 0.0150356660257955 1
"ENSG00000164062" 6.45352080234025 1 2.76016450160731 1
"ENSG00000100823" 4.07820993798541 1 0.306418895240526 1
"ENSG00000169188" 12.2001293846421 1 0.922798400372919 1
"ENSG00000117362" 3.47956861552302 1 7.68340098586092 1
"ENSG00000138613" 2.21065816015439 1 0.308326690950455 1
"ENSG00000166181" 0 1 7.23377635594476 1
"ENSG00000149089" 7.63439297817517 1 4.39642460648456 1
"ENSG00000175279" 7.43810931864272 1 0.632860496545398 1
"ENSG00000084234" 82.6409765907962 0 45.5753041710028 0
"ENSG00000101474" 35.8592048927804 0 3.28215268819237 1
"ENSG00000163382" 24.6691107714322 0 0 1
"ENSG00000179750" 20.6526559998343 0.05656 11.7676281206534 1
"ENSG00000244509" 4.00682507255119 1 7.91364578593127 1
"ENSG00000243811" 6.23136926445061 1 3.03930724222146 1
"ENSG00000128394" 12.9949071651903 1 4.24856879748442 1
"ENSG00000239713" 22.9590824271607 0.015174 4.43777804205406 1
"ENSG00000100298" 33.8887173415618 0 5.35903008936113 1
"ENSG00000184730" 39.3151197147325 0 16.8483818350364 0.362166
"ENSG00000128335" 39.8891821227158 0 11.8893948223851 1
"ENSG00000128284" 41.6314314766887 0 10.994023711773 1
"ENSG00000221963" 34.2479210087872 0 20.1314785654622 0.106044
"ENSG00000204444" 8.62392127684498 1 0.887408542734008 1
"ENSG00000184831" 28.2207115953154 0 0.211699453212709 1
"ENSG00000155008" 5.03415988419531 1 1.27491882776162 1
"ENSG00000256053" 6.64947874778613 1 2.7536540106252 1
"ENSG00000142192" 21.4253765323225 0 37.1083826401202 0
"ENSG00000062725" 4.28769242340346 1 0.378003877287405 1
"ENSG00000157500" 15.3392161096752 0.304464 7.76151545760115 1
"ENSG00000136044" 26.6495555162324 0 0.0138290873129563 1
"ENSG00000198931" 5.35370931209609 1 3.01761151504444 1
"ENSG00000137074" 3.8648939940778 1 0 1
"ENSG00000165272" 22.0718667667074 0.029328 8.93076747313535 1
"ENSG00000021776" 1.38160231652392 1 0.711052129891641 1
"ENSG00000078061" 0.908641459047523 1 1.57697236172495 1
"ENSG00000186635" 2.78250692958109 1 3.39632662327241 1
"ENSG00000047365" 19.1343065893978 0.121806 3.36382633870465 1
"ENSG00000095139" 12.5149289136052 1 11.6432137173307 1
"ENSG00000143761" 12.0479534377393 1 1.74801124368344 1
"ENSG00000134287" 4.74254998967701 1 0.313361353916719 1
"ENSG00000168374" 9.23394187096116 1 2.97685192038755 1
