MOV10	6.855	6.758	0.135	361894.4949
MOXD1	3.673	3.693	0.382	NA
MPC1	4.619	4.832	-0.324	609189.997
MPC2	4.899	5.735	-1.183	556482.8379
MPDU1	5.608	5.040	0.533	178421.222
MPEG1	5.508	4.948	0.713	NA
MPG	4.595	5.847	-1.211	182542.0915
MPHOSPH10	6.830	6.555	0.368	225007.8627
MPHOSPH6	4.368	3.708	0.716	101854.3688
MPHOSPH8	6.818	6.980	-0.082	120698.9213
MPHOSPH9	4.727	5.836	-1.190	NA
MPI	5.219	5.616	-0.045	721434.4341
MPLKIP	4.435	4.375	0.151	NA
MPND	2.902	3.848	-1.088	NA
MPP1	5.000	4.432	0.481	NA
MPP5	4.476	4.128	0.383	NA
MPP6	5.464	5.222	0.064	624473.296
MPPE1	3.183	3.772	-0.288	NA
MPRIP	5.723	7.342	-1.723	NA
MPST	3.380	4.761	-1.422	201543.8809
MPV17	5.624	4.676	0.774	NA
MPV17L2	3.861	2.881	1.109	NA
MPZL1	4.384	4.290	0.073	NA
MPZL3	2.469	1.461	0.902	NA
MR1	5.691	5.046	0.662	NA
MRE11A	6.634	6.102	0.561	970978.8673
MREG	3.677	5.003	-1.313	NA
MRFAP1	5.912	5.531	0.488	NA
MRFAP1L1	5.012	4.596	0.417	NA
MRGBP	2.661	4.167	-1.529	NA
MRI1	4.592	4.433	-0.096	1033363.849
MRM1	3.582	3.406	0.033	NA
MRP63	4.955	5.558	-0.642	NA
MRPL1	5.913	5.287	0.701	895970.447
MRPL10	5.283	5.122	0.119	269722.189
MRPL11	5.332	6.441	-1.065	1863376.383
MRPL12	1.831	4.184	-2.138	NA
MRPL13	6.731	5.844	0.995	778832.3666
MRPL14	5.015	5.930	-0.789	293155.5821
MRPL15	6.516	6.142	0.570	694090.4743
MRPL16	6.876	6.563	0.315	536175.3376
MRPL17	6.438	6.740	-0.228	NA
MRPL18	5.954	5.802	0.223	693332.029
MRPL19	6.335	5.914	0.316	695198.5317
MRPL2	5.765	5.066	0.711	610151.9287
MRPL20	6.544	6.685	-0.137	528197.6681
MRPL21	6.733	5.646	1.060	726888.39
MRPL22	6.395	5.709	0.755	1106811.99
MRPL23	6.299	6.632	-0.316	NA
MRPL24	7.112	6.105	0.958	935549.4223
MRPL27	5.657	5.428	0.251	567214.0999
MRPL28	6.789	6.462	0.367	296393.4944
MRPL3	7.622	7.353	0.370	456735.8383
MRPL32	6.505	6.134	0.408	NA
MRPL33	4.330	4.718	-0.430	NA
MRPL34	3.419	4.232	-0.969	NA
MRPL35	6.715	5.399	1.224	NA
MRPL36	6.043	5.219	0.695	NA
MRPL37	6.330	7.329	-0.851	214050.436
MRPL38	5.934	5.677	0.328	715819.8296
MRPL39	7.281	6.274	0.889	455679.1387
MRPL4	5.933	6.375	-0.438	1136238.496
MRPL40	5.804	5.366	0.370	NA
MRPL41	5.103	5.052	0.012	NA
MRPL42	6.015	4.988	0.795	97604.32246
MRPL43	5.182	4.867	0.308	902468.9087
MRPL44	6.938	6.097	0.868	841338.9391
MRPL45	6.192	5.853	0.516	NA
MRPL46	5.838	5.101	0.827	NA
MRPL47	6.280	5.689	0.671	851476.5423
MRPL48	6.120	5.038	1.182	1551985.609
MRPL49	6.613	4.969	1.622	249663.969
MRPL50	6.042	4.928	1.041	NA
MRPL51	7.323	6.829	0.469	NA
MRPL52	6.823	5.718	1.048	251450.8579
MRPL53	6.234	5.573	0.435	531257.0823
MRPL54	5.312	5.332	0.059	NA
MRPL55	4.460	3.937	0.347	NA
MRPL9	6.406	5.950	0.425	697952.4797
MRPS10	5.418	4.858	0.567	NA
MRPS11	5.742	5.453	0.380	664066.4829
MRPS12	3.969	5.006	-1.024	291401.2011
MRPS14	6.174	4.724	1.503	270285.1842
MRPS15	6.045	6.824	-0.832	403913.5596
MRPS16	5.980	5.865	0.004	1280415.919
MRPS18A	5.610	5.439	0.096	603364.8811
MRPS18B	6.775	6.323	0.335	453076.254
MRPS18C	5.998	5.316	0.489	NA
MRPS2	5.864	5.672	0.202	1137811.193
MRPS21	6.856	5.995	0.944	NA
MRPS22	6.421	5.946	0.531	1224314.552
MRPS23	6.854	6.073	0.755	820492.6264
MRPS24	5.120	5.751	-0.503	NA
MRPS25	6.021	5.725	0.289	1103493.924
MRPS26	5.045	5.064	-0.027	504225.4849
MRPS27	6.806	6.668	0.192	616238.3751
MRPS28	6.849	5.312	1.478	896033.5819
MRPS30	6.638	6.132	0.526	102335.4402
MRPS31	6.502	5.992	0.696	NA
MRPS34	6.456	6.447	-0.068	1056125.222
MRPS35	6.799	6.172	0.630	901470.0009
MRPS36	5.497	4.970	0.399	963967.2222
MRPS5	6.981	6.854	0.188	NA
MRPS6	6.351	5.205	1.175	913988.0266
MRPS7	5.911	5.974	-0.120	768990.7548
MRPS9	6.853	6.300	0.487	224159.1606
MRRF	4.662	5.320	-0.611	624194.2186
MRS2	4.927	5.366	-0.678	NA
MRTO4	7.180	6.183	0.962	2113722.494
MS4A1	10.501	9.095	1.230	5214716.73
MSANTD2	2.841	3.193	-0.431	NA
MSANTD3	1.874	3.636	-1.773	NA
MSANTD4	5.626	4.634	0.993	NA
MSC	5.781	5.848	-0.018	NA
MSH2	7.514	6.829	0.618	986650.945
MSH3	5.683	5.649	-0.096	57968.13941
MSH6	8.150	7.803	0.437	2785500.541
MSI2	4.877	5.059	-0.237	NA
MSL1	4.068	6.098	-2.124	NA
MSL2	4.396	4.970	-0.711	NA
MSL3	5.791	6.415	-0.717	NA
MSMO1	7.065	6.135	0.932	NA
MSN	10.931	9.338	1.729	NA
MSRA	3.696	2.062	1.756	NA
MSRB1	5.043	3.311	1.704	NA
MSRB2	3.592	3.494	0.020	NA
MST4.1	7.673	6.536	1.051	992448.6113
MSTO1	4.604	5.389	-0.677	NA
MT1X	2.573	1.900	0.717	NA
MT2A	4.078	4.404	-0.419	NA
MTA1	4.948	6.438	-1.528	143316.085
MTA2	7.379	8.158	-0.730	710841.0832
MTA3	5.462	5.375	0.122	NA
MTAP	5.124	4.371	0.616	393903.5407
MTBP	4.711	4.328	0.407	NA
MTCH1	5.609	6.345	-0.730	129020.4576
MTCH2	7.115	6.796	0.250	1405386.176
MTDH	8.176	8.751	-0.641	1306634.468
MTERF	5.429	4.374	1.117	NA
MTERFD1	5.541	5.103	0.421	NA
MTERFD2	5.725	5.579	0.254	NA
MTERFD3	2.020	2.769	-0.754	NA
MTF1	4.144	3.683	0.522	NA
MTF2	5.839	6.187	-0.482	NA
MTFMT	4.072	4.244	-0.300	NA
MTFP1	2.724	2.932	-0.241	230207.2945
MTFR1	3.695	3.604	0.157	NA
MTHFD1	9.214	8.659	0.586	5329890.952
MTHFD1L	6.740	6.736	0.034	670952.2255
MTHFD2	8.123	7.906	0.287	1634623.306
MTHFD2L	1.446	2.004	-0.684	NA
MTHFR	4.162	3.903	0.276	NA
MTHFSD	3.669	3.061	0.585	NA
MTIF2	5.315	6.548	-1.197	102958.3485
MTIF3	4.820	4.946	-0.262	NA
MTM1	3.952	2.873	1.296	NA
MTMR1	4.967	5.191	-0.240	48271.13585
MTMR10	3.317	4.272	-1.014	NA
MTMR12	4.284	4.943	-0.661	NA
MTMR14	5.617	6.274	-0.881	NA
MTMR2	5.328	5.616	-0.328	NA
MTMR3	4.411	4.792	-0.448	NA
MTMR4	6.703	7.390	-0.691	NA
MTMR6	5.649	4.574	0.975	NA
MTMR8	3.293	1.578	1.740	NA
MTMR9	3.845	3.824	0.093	41000.62134
MTO1	5.785	5.415	0.402	1361.679342
MTOR	6.618	7.135	-0.543	47123.72608
MTPAP	5.901	4.998	1.006	128037.5154
MTPN	7.345	5.680	1.547	913286.001
MTR	6.865	6.196	0.780	77014.64769
MTRF1	4.035	4.486	-0.370	NA
MTRF1L	4.015	4.655	-0.789	NA
MTRR	5.154	5.546	-0.457	NA
MTX1	5.383	5.306	0.219	457385.1281
MTX2	5.276	5.469	-0.302	1000600.718
MTX3	2.677	2.027	0.729	NA
MUC13	3.258	1.200	1.746	NA
MUL1	4.810	4.047	0.842	NA
MUM1	4.297	4.842	-0.573	NA
MUS81	3.609	5.729	-1.977	NA
MUT	5.892	5.214	0.665	554199.4033
MUTYH	4.229	4.569	-0.414	NA
MVD	5.612	6.359	-0.523	977199.4209
MVK	4.498	5.067	-0.589	NA
MVP	7.614	7.660	-0.186	3507221.815
MX1	10.862	10.077	0.507	9335513.237
MX2	6.396	7.210	-0.754	2769524.942
MXD1	3.411	1.837	1.600	NA
MXD3	3.364	3.304	0.184	NA
MXD4	3.700	4.218	-0.461	NA
MXI1	1.980	3.232	-1.421	NA
MYADM	4.588	2.370	1.541	NA
MYB	5.325	5.190	0.249	NA
MYBBP1A	7.388	7.197	0.225	1117095.499
MYBL2	5.857	8.219	-2.398	NA
MYBPC2	2.233	2.016	0.117	NA
MYC	7.676	7.657	0.139	NA
MYCBP	5.681	4.469	1.139	NA
MYCBP2	8.103	9.056	-0.887	897436.5694
MYD88	5.970	4.855	1.125	364395.8081
MYEF2	5.435	5.077	0.422	109930.981
MYEOV2	4.888	2.155	2.704	NA
MYH10	5.798	5.503	0.681	298512.3934
MYH9	11.477	10.537	1.095	11081923.64
MYL12A	8.214	8.489	-0.305	NA
MYL12B	6.715	7.687	-0.979	NA
MYL5	1.261	1.958	-0.854	NA
MYL6	10.990	9.394	1.614	NA
MYL6B	4.342	5.666	-1.388	NA
MYL9	2.259	0.207	1.866	NA
MYLIP	4.113	4.447	-0.331	NA
MYNN	4.973	4.922	0.042	NA
MYO18A	7.056	7.492	-0.173	196812.9705
MYO19	4.168	5.965	-1.744	NA
MYO1B	2.894	2.830	0.243	NA
MYO1C	6.971	7.257	-0.232	980085.0185
MYO1D	5.501	5.224	0.574	NA
MYO1E	7.804	8.369	-0.274	1289723.702
MYO1F	3.569	3.464	-0.146	NA
MYO1G	8.383	9.003	-0.486	3362390.073
MYO5A	6.460	7.056	-0.709	29323.27864
MYO5C	2.366	1.828	0.649	NA
MYO6	7.604	6.240	0.769	611391.0808
MYO9A	5.230	5.751	-0.375	NA
MYO9B	7.008	8.405	-1.261	472216.4114
MYSM1	5.077	4.790	0.319	NA
MZB1	7.629	7.408	0.102	2397164.911
MZT1	5.135	3.952	1.093	NA
MZT2A	3.297	5.878	-2.643	NA
MZT2B	3.646	5.691	-2.149	NA
N4BP1	5.475	6.277	-0.915	NA
N4BP2	5.466	5.166	0.405	NA
N4BP2L1	2.399	3.446	-0.909	NA
N4BP2L2	5.794	6.064	-0.225	NA
N4BP3	2.966	4.113	-1.024	NA
N6AMT1	3.184	2.284	0.797	NA
N6AMT2	3.842	2.924	1.085	NA
NAA10	6.015	6.178	-0.142	883186.4986
NAA15	8.029	7.363	0.656	1359026.227
NAA16	4.383	4.075	0.177	NA
NAA20	5.868	5.461	0.488	463742.918
NAA25	6.274	5.720	0.550	349251.9752
NAA30	4.084	3.668	0.479	NA
NAA35	6.054	5.690	0.274	87572.6432
NAA38	6.659	5.631	0.759	1254637.813
NAA40	4.590	3.314	1.305	67214.76423
NAA50	6.042	5.283	0.647	1805962.016
NAA60	3.471	3.673	-0.279	NA
NAAA	3.513	2.739	0.792	NA
NAB1	3.904	5.203	-1.416	NA
NAB2	4.704	5.199	-0.246	NA
NABP1	4.590	4.378	0.161	NA
NABP2	5.309	5.274	-0.154	NA
NACA	9.417	10.076	-0.885	6288944.92
NACA2	1.469	7.207	-5.752	NA
NACC1	5.166	5.750	-0.793	NA
NADK	4.997	6.122	-1.200	NA
NADKD1	3.416	3.033	0.446	NA
NADSYN1	6.038	6.629	-0.552	NA
NAE1	6.526	6.407	0.091	1260417.263
NAF1	5.501	3.666	1.739	NA
NAGA	5.680	5.040	0.790	NA
NAGK	6.677	6.353	0.332	4145567.765
NAGLU	3.932	4.798	-0.769	NA
NAGPA	2.607	2.962	-0.371	NA
NAIF1	2.406	2.928	-0.502	NA
NAMPT	6.810	7.384	-0.727	7425289.327
NAMPTL	1.522	2.824	-1.147	NA
NANP	3.105	2.057	1.038	NA
NANS	6.331	6.104	0.207	1433405.08
NAP1L1	10.474	9.934	0.581	7433702.408
NAP1L2	3.567	1.666	1.945	NA
NAP1L5	2.137	1.496	0.384	NA
NAPA	6.846	6.602	0.250	3041166.459
NAPB	3.030	2.480	0.426	NA
NAPEPLD	3.116	2.048	0.968	NA
NAPG	5.792	4.832	0.948	530972.869
NAPRT1	3.975	4.410	-0.560	NA
NAPSA	6.486	5.936	0.764	NA
NARF	4.666	6.057	-1.261	NA
NARFL	3.930	4.475	-0.449	NA
NARG2	5.330	5.957	-0.676	NA
NARS	7.804	7.202	0.621	4643120.982
NARS2	5.017	4.957	0.041	217343.3419
NASP	9.409	8.425	1.050	1940658.213
NAT1	3.804	3.319	0.447	NA
NAT10	8.338	7.533	0.826	1817544.597
NAT14	2.722	1.773	1.087	NA
NAT9	3.548	3.904	-0.233	NA
NAV2	1.948	1.714	0.277	NA
NBAS	7.087	7.021	0.070	94954.78617
NBEA	2.725	2.294	0.014	NA
NBEAL1	5.048	3.835	1.073	NA
NBEAL2	6.454	7.636	-1.075	125597.8238
NBN	6.961	7.422	-0.666	176114.1518
NBPF10	1.164	1.388	-0.249	NA
NBR1	5.876	6.551	-0.604	NA
NCALD	5.057	3.457	1.377	NA
NCAPD2	8.879	8.842	0.038	513935.7918
NCAPD3	7.518	7.143	0.409	27339.00048
NCAPG	7.986	7.723	0.052	598996.4484
NCAPG2	7.200	6.988	0.269	NA
NCAPH	7.425	6.752	0.679	375189.1501
NCAPH2	5.447	6.373	-0.822	NA
NCBP1	7.452	6.807	0.499	1186641.736
NCBP2	6.847	6.153	0.595	727525.6655
NCDN	5.126	4.783	0.315	219662.0482
NCEH1	4.487	2.471	1.955	47283.55574
NCF1	7.880	8.872	-0.959	NA
NCF2	6.417	6.686	0.009	1277249.551
NCF4	5.416	5.703	-0.273	319521.1443
NCK1	4.813	4.888	-0.141	NA
NCK2	3.506	4.639	-1.113	NA
NCKAP1	4.831	5.049	-0.305	NA
NCKAP1L	9.002	8.722	0.324	1281911.044
NCKAP5L	3.146	4.207	-0.894	NA
NCKIPSD	4.341	4.904	-0.408	132857.0954
NCL	12.047	10.747	1.238	NA
NCLN	5.452	5.829	-0.385	936947.2265
NCOA1	5.105	6.434	-1.402	NA
NCOA2	5.832	6.111	-0.431	NA
NCOA3	7.780	8.549	-0.703	19091.24377
NCOA4	8.201	7.479	0.701	NA
NCOA5	6.373	5.370	0.875	185778.0906
NCOA7	6.051	6.047	0.091	NA
NCOR1	7.187	8.447	-1.295	NA
NCR3	3.400	2.811	0.886	NA
NCSTN	6.499	5.940	0.692	80020.33537
NDC80	7.113	6.435	0.732	NA
NDE1	6.465	6.442	-0.102	NA
NDEL1	4.771	4.879	0.001	NA
NDFIP1	3.828	2.211	1.515	NA
NDFIP2	4.985	4.790	0.072	NA
NDNL2	5.744	5.566	0.309	NA
NDOR1	4.160	3.870	0.395	NA
NDRG3	5.200	4.105	0.907	246713.7096
NDST1	3.034	4.771	-1.702	NA
NDST2	2.897	4.935	-2.199	NA
NDUFA1	8.087	6.775	1.247	NA
NDUFA11	4.194	5.313	-1.300	NA
NDUFA12	7.142	6.278	0.864	886982.6807
NDUFA13	5.803	6.092	0.032	NA
NDUFA2	6.699	6.108	0.710	1672935.71
NDUFA3	5.698	5.375	0.305	NA
NDUFA4	8.469	7.219	0.954	3674497.63
NDUFA5	6.289	5.300	1.072	1170253.814
NDUFA6	6.823	6.621	0.236	915973.8676
NDUFA7.1	5.598	5.782	-0.183	NA
NDUFA8	6.536	5.564	0.911	807944.941
NDUFAB1	7.743	6.511	1.218	880385.8169
NDUFAF1	5.966	4.839	1.122	318550.7524
NDUFAF2	5.330	4.803	0.215	903371.0558
NDUFAF3	5.780	5.803	-0.108	919506.7754
NDUFAF4	5.882	4.522	1.392	1122493.948
NDUFAF5	3.981	3.665	0.227	NA
NDUFAF6	3.134	3.472	-0.434	NA
NDUFAF7	4.530	4.406	0.142	334512.252
NDUFB1	8.437	4.570	3.501	NA
NDUFB10	5.918	6.284	-0.334	1582047.637
NDUFB11	6.535	6.553	-0.106	NA
NDUFB2	6.965	5.640	1.228	NA
NDUFB3	6.983	5.837	1.048	NA
NDUFB4	7.548	7.189	0.110	NA
NDUFB5	7.272	6.278	0.954	NA
NDUFB6	7.093	5.369	1.656	NA
NDUFB7	5.668	5.991	-0.312	NA
NDUFB8	6.096	5.678	0.242	NA
NDUFB9	6.457	7.062	-0.520	992804.0188
NDUFC1	4.778	4.724	0.121	NA
NDUFC2	3.109	4.093	-1.068	NA
NDUFS1	8.152	7.305	0.871	2273251.622
NDUFS2	7.744	7.488	0.340	1432638.646
NDUFS3	6.642	6.156	0.502	1676062.736
NDUFS4	6.342	5.636	0.509	561407.9082
NDUFS5	8.839	7.344	1.331	NA
NDUFS6	7.104	6.313	0.744	NA
NDUFS7	5.470	5.694	-0.384	1445343.169
NDUFS8	5.623	6.034	-0.490	760734.5505
NDUFV1	7.604	7.988	-0.225	1113910.159
NDUFV2	7.905	8.023	-0.157	848563.5425
NDUFV3	4.403	3.560	0.792	361954.3829
NECAB3	0.710	2.257	-1.506	NA
NECAP1	4.369	3.845	0.524	NA
NECAP2	5.573	5.760	0.004	853549.6701
NEDD1	5.597	5.697	-0.140	NA
NEDD4	4.549	3.546	1.086	NA
NEDD4L	4.830	4.540	0.002	NA
NEDD8	6.202	6.069	0.171	NA
NEDD9	5.836	6.358	-0.585	NA
NEIL2	2.594	3.468	-0.831	NA
NEIL3	4.389	3.673	0.725	NA
NEK1	4.706	4.484	0.120	NA
NEK2	6.095	5.493	0.565	NA
NEK3	1.982	2.132	0.146	NA
NEK4	3.982	5.288	-1.437	NA
NEK6	7.127	7.250	-0.152	258960.0626
NEK7	4.556	4.453	-0.173	129840.4753
NEK8	3.686	3.813	0.012	NA
NEK9	7.453	6.748	0.765	508664.5507
NELF	2.097	5.049	-2.957	NA
NEMF	7.022	6.643	0.375	153005.4966
NENF	2.897	4.895	-2.024	348108.6657
NEO1	1.644	0.893	0.589	NA
NET1	4.753	4.989	-0.354	NA
NETO2	3.384	5.575	-2.337	NA
NEU1	4.905	4.930	0.132	NA
NEU3	4.836	3.802	1.057	NA
NEURL4	4.609	5.440	-0.886	NA
NEXN	3.569	2.981	0.598	NA
NF1	6.445	6.680	-0.234	72195.4902
NFAT5	5.675	5.656	0.066	NA
NFATC1	4.024	4.522	-0.177	NA
NFATC2IP	5.480	5.560	-0.085	NA
NFATC3	5.159	5.923	-0.889	NA
NFE2L1	6.397	7.251	-0.739	NA
NFE2L2	5.796	6.185	-0.658	NA
NFE2L3	4.942	5.441	-0.641	NA
NFIL3	2.866	2.613	-0.051	NA
NFIX	3.396	1.017	2.473	NA
NFKB1	8.197	8.262	-0.108	701477.8857
NFKB2	7.949	8.229	-0.014	635464.7921
NFKBIA	7.942	8.176	-0.192	NA
NFKBIB	4.950	4.947	0.216	NA
NFKBID	3.216	4.235	-0.988	NA
NFKBIE	5.641	6.432	-0.658	8163450.674
NFKBIL1	2.573	4.339	-1.824	NA
NFKBIZ	3.873	5.043	-1.114	NA
NFRKB	5.137	5.207	-0.045	NA
NFS1	5.557	4.790	0.794	468503.4042
NFU1	5.705	5.204	0.490	397546.1869
NFX1	6.575	6.653	-0.136	18110.77963
NFXL1	5.323	4.490	0.995	NA
NFYA	4.801	4.359	0.540	NA
NFYB	4.774	4.518	0.173	NA
NFYC	6.294	5.627	0.654	NA
NGDN	6.283	5.442	1.049	304987.7923
NGLY1	5.452	6.387	-1.094	98759.68075
NGRN	1.964	1.177	0.739	NA
NHEJ1	4.342	3.600	0.755	NA
NHLRC2	5.822	4.894	0.904	454949.9763
NHLRC3	4.676	3.899	0.780	NA
NHP2	5.798	6.663	-0.766	748215.1675
NHP2L1	6.945	6.759	-0.008	1485443.34
NICN1	3.315	2.916	0.385	NA
NID1	6.104	5.079	0.943	NA
NIF3L1	5.423	5.002	0.481	812392.8415
NIN	7.700	8.778	-1.156	NA
NINJ1	1.799	2.727	-0.854	NA
NIP7	6.358	5.069	1.237	1110530.787
NIPA1	3.495	3.841	-0.170	NA
NIPA2	5.327	6.620	-1.469	NA
NIPAL2	2.632	2.475	-0.101	NA
NIPAL3	2.128	2.921	-0.687	NA
NIPBL	7.364	7.529	-0.262	58171.72416
NIPSNAP1	5.952	5.984	0.026	5107294.551
NIPSNAP3A	4.462	4.273	0.111	415855.4617
NIPSNAP3B	1.031	0.456	0.713	NA
NISCH	5.312	6.144	-0.666	NA
NIT1	5.162	4.673	0.554	750064.1804
NIT2	6.754	6.085	0.723	2575423.547
NKAP	5.684	4.975	0.996	NA
NKG7	2.394	1.320	0.884	NA
NKIRAS1	4.550	2.665	1.863	NA
NKIRAS2	3.940	3.851	-0.098	NA
NKRF	6.080	5.260	0.880	169304.3106
NKTR	5.594	7.215	-1.667	NA
NLE1	4.403	4.632	-0.362	154838.2353
NLK	2.088	4.394	-2.434	NA
NLN	6.176	5.423	0.703	539689.3439
NLRC3	3.151	4.418	-1.255	NA
NLRC5	5.493	7.196	-1.529	NA
NLRP1	5.116	5.503	-0.417	NA
NLRP2	5.707	3.463	1.181	NA
NLRP7	2.343	1.070	1.922	NA
NLRX1	2.917	4.213	-1.428	25790.90891
NMD3	7.211	6.631	0.619	NA
NME1	7.901	6.882	1.111	NA
NME2	1.640	3.763	-2.341	NA
NME3	3.730	4.092	-0.414	435883.3442
NME4	2.896	5.604	-2.758	NA
NME6	4.044	3.363	0.543	47070.21816
NME7	4.309	2.932	1.294	NA
NMI	7.136	6.482	0.666	1020881.203
NMNAT1	4.842	3.189	1.738	NA
NMRAL1	4.810	5.162	-0.242	74160.49046
NMRK1	2.019	2.881	-0.882	NA
NMT1	7.400	7.490	-0.097	1173232.272
NMT2	3.022	3.335	-0.492	NA
NNT	7.052	7.280	-0.398	1254103.433
NOA1	5.515	6.284	-0.802	NA
NOB1	6.736	6.804	0.008	NA
NOC2L	7.610	7.534	0.089	NA
NOC3L	7.105	6.527	0.560	483787.3541
NOC4L	4.994	4.745	0.197	347191.5597
NOD1	1.454	3.456	-2.030	NA
NOD2	3.866	4.589	-0.939	NA
NOL10	6.564	6.091	0.566	73941.30402
NOL11	7.649	7.057	0.566	NA
NOL12	4.369	4.346	0.042	NA
NOL3	1.467	1.466	0.002	NA
NOL6	6.233	6.097	0.037	441321.1705
NOL7	6.836	6.977	-0.109	509936.4466
NOL8	6.390	6.785	-0.407	16934.74306
NOL9	5.959	4.653	1.297	NA
NOLC1	8.313	8.080	0.284	609890.061
NOM1	5.689	5.238	0.293	26682.71047
NOMO1	3.785	5.193	-1.428	NA
NOMO2	2.764	4.537	-1.974	NA
NONO	9.449	9.054	0.467	19299430.99
NOP10	7.043	6.591	0.355	NA
NOP14	7.318	7.621	-0.347	444397.5749
NOP16	6.641	5.832	0.730	582606.8538
NOP2	7.614	7.180	0.402	1234174.721
NOP56	8.024	8.562	-0.457	2968240.084
NOP58	8.349	8.005	0.447	4188822.069
NOP9	6.300	5.492	0.787	150992.0671
NOSIP	5.611	5.219	0.437	NA
NOTCH1	6.420	5.822	0.467	NA
NOTCH2	3.985	3.265	0.891	NA
NPAT	5.950	6.191	-0.218	NA
NPC1	6.199	5.527	0.738	NA
NPC2	5.429	5.394	0.032	80558.30324
NPEPPS	7.246	6.858	0.432	3266752.194
NPHP3	1.141	3.309	-1.889	NA
NPHP4	2.996	3.258	-0.163	NA
NPL	2.424	1.428	0.869	NA
NPLOC4	5.701	6.429	-0.741	412461.5259
NPM1	12.071	11.343	0.688	18715065.18
NPM2	1.852	2.038	-0.016	NA
NPM3	5.809	5.749	0.103	209418.3043
NPNT	3.357	2.477	1.540	NA
NPRL2	4.570	4.702	-0.129	NA
NPTN	5.831	5.167	0.655	NA
NQO1	5.525	4.340	1.136	NA
NQO2	2.603	2.421	0.064	NA
NR1D1	1.888	2.104	0.028	NA
NR1D2	2.011	2.698	-0.717	NA
NR1H2	3.770	6.028	-2.298	NA
NR1H3	0.937	1.752	-0.678	NA
NR2C1	4.557	4.547	-0.016	NA
NR2C2	4.277	4.184	-0.000	NA
NR2C2AP	3.667	2.743	0.896	NA
NR2F6	1.887	2.943	-1.253	NA
NR3C1	6.727	7.001	-0.406	196916.8686
NR4A1	2.225	2.970	-0.112	NA
NR4A3	1.514	1.492	0.329	NA
NR6A1	1.929	2.374	-0.595	NA
NRAS	6.018	5.604	0.247	193159.2547
NRBF2	4.583	4.955	-0.289	NA
NRBP1	7.091	7.150	-0.221	231531.3055
NRD1	7.657	8.205	-0.712	366306.7822
NRDE2	5.444	4.926	0.512	50093.00555
NREP	3.982	2.868	1.265	NA
NRF1	4.636	4.096	0.673	206035.6817
NRIP1	3.853	4.499	-0.298	NA
NRM	4.476	3.798	0.726	511430.2132
NRSN2	3.403	2.018	1.188	NA
NSA2	7.245	7.658	-0.264	NA
NSD1	6.360	7.429	-1.144	NA
NSDHL	5.738	5.057	0.719	587425.6196
NSF	6.527	5.805	0.791	1273282.892
NSFL1C	5.949	5.568	0.413	981390.5859
NSL1	5.455	5.273	0.169	NA
NSMAF	5.346	6.278	-0.960	21057.75015
NSMCE1	6.319	5.884	0.536	52614.89136
NSMCE2	5.700	4.533	1.155	NA
NSMCE4A	6.162	5.780	0.285	NA
NSRP1	6.020	5.703	0.280	NA
NSUN2	7.686	7.552	0.168	1023642.725
NSUN3	4.626	3.267	1.389	NA
NSUN4	5.443	4.872	0.638	395573.8821
NSUN5	5.679	6.318	-0.600	NA
NSUN6	4.714	4.272	0.385	NA
NT5C	4.862	5.554	-0.553	495727.0514
NT5C2	6.182	5.853	0.403	309739.2852
NT5C3	6.905	6.481	0.484	921859.9066
NT5C3L	3.048	4.527	-1.379	NA
NT5DC1	7.483	6.921	0.554	2432227.586
NT5DC2	4.759	6.136	-1.475	131303.137
NT5DC3	4.321	2.343	1.815	NA
NT5E	3.250	3.301	-0.057	NA
NTAN1	1.842	5.303	-3.682	NA
NTHL1	4.735	4.322	0.355	NA
NTMT1	5.248	4.544	0.707	260267.6205
NTPCR	5.174	4.857	0.272	783433.9357
NTRK2	3.331	2.672	0.193	NA
NUB1	7.157	6.790	0.199	242812.6152
NUBP1	5.374	5.717	-0.227	422845.7402
NUBP2	4.575	5.114	-0.478	567697.3799
NUBPL	3.676	2.663	1.024	NA
NUCB1	7.265	7.034	0.371	1083948.656
NUCB2	6.258	5.194	0.848	331950.9163
NUCKS1	8.221	7.933	0.348	138909.3892
NUDC	8.520	7.429	1.216	5051861.891
NUDCD1	6.966	6.076	0.870	729052.3431
NUDCD2	4.193	4.993	-0.671	1229621.596
NUDCD3	5.808	5.330	0.483	433609.7161
NUDT1	4.874	4.885	-0.113	NA
NUDT12	3.706	2.560	1.112	NA
NUDT13	1.345	1.674	-0.005	59695.03845
NUDT15	4.256	3.194	1.051	NA
NUDT16	3.923	3.771	0.168	510745.8216
NUDT16L1	4.311	3.649	0.770	398662.1527
NUDT18	2.850	3.920	-1.103	NA
NUDT19	4.893	3.771	1.134	NA
NUDT2	4.096	3.751	0.273	NA
NUDT21	7.362	6.797	0.547	2604395.608
NUDT22	4.436	5.273	-0.801	NA
NUDT3	5.234	5.382	-0.250	248903.313
NUDT4	6.295	6.083	0.138	452689.4326
NUDT5	6.903	6.512	0.213	3580827.353
NUDT6	3.340	1.490	1.766	NA
NUDT8	1.388	2.425	-0.833	35563.62048
NUDT9	6.026	4.594	1.485	NA
NUF2	6.540	5.763	0.711	NA
NUFIP1	4.779	4.333	0.527	NA
NUFIP2	6.579	6.476	0.278	100361.399
NUGGC	2.631	2.302	0.442	NA
NUMA1	7.929	8.647	-0.539	1388586.182
NUMB	5.831	5.980	-0.137	NA
